"year","month","date","hour","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
"2016","01","10","09","280.81","1012","93","4","70","90","50"
"2016","01","10","11","281.31","1006","93","9","90","90","50"
"2016","01","10","13","283.67","1002","93","3","110","90","50"
"2016","01","10","15","285.81","1000","93","8","180","90","50"
"2016","01","10","16","286.18","998","93","4","150","90","50"
"2016","01","10","17","287.56","995","93","3","140","75","50"
"2016","01","10","18","287.6","994","87","5","170","90","50"
"2016","01","10","19","288.75","993","93","6","170","90","50"
"2016","01","10","20","287.31","991","72","4","210","75","50"
"2016","01","10","22","285.91","994","93","7","250","90","50"
"2016","01","11","00","284.79","995","54","10","250","75","4"
"2016","01","11","02","280.35","999","49","9","260","40","3"
"2016","01","11","04","277.7","1002","56","7","270","75","4"
"2016","01","11","06","277.16","1004","47","4","270","75","4"
"2016","01","11","07","275.89","1005","47","9","280","75","4"
"2016","01","11","08","274.52","1007","43","11","260","75","4"
"2016","01","11","10","273.12","1009","40","8","270","20","2"
"2016","01","11","11","272.71","1010","100","9","260","20","2"
"2016","01","11","13","271.7","1012","39","7","270","20","2"
"2016","01","11","15","272.32","1014","100","9","250","20","2"
"2016","01","11","17","273.19","1014","34","9","260","20","2"
"2016","01","11","18","273.69","1014","34","10","270","20","2"
"2016","01","11","20","273.9","1014","24","9","280","20","2"
"2016","01","11","22","272.37","1016","99","6","260","20","2"
"2016","01","12","00","270.81","1019","30","5","270","20","2"
"2016","01","12","02","269.7","1020","35","4","290","1","50"
"2016","01","12","04","268.39","1020","35","2","272","1","50"
"2016","01","12","06","267.71","1019","72","2","272","1","1"
"2016","01","12","07","266.81","1020","49","2","230","40","3"
"2016","01","12","08","266.73","1020","49","1","240","40","13"
"2016","01","12","10","266.6","1019","53","2","244","75","13"
"2016","01","12","11","266.67","1018","78","1","207","1","13"
"2016","01","12","12","267.16","1017","45","1","120","75","4"
"2016","01","12","13","268.29","1016","50","2","165","75","4"
"2016","01","12","15","272.4","1015","47","3","160","75","4"
"2016","01","12","17","276.66","1011","41","4","170","90","4"
"2016","01","12","18","277.83","1008","38","5","180","90","4"
"2016","01","12","20","278.6","1004","69","4","220","90","13"
"2016","01","12","22","275.28","1005","80","5","240","90","13"
"2016","01","13","00","273.87","1004","80","5","248","75","4"
"2016","01","13","02","274.19","1005","80","7","270","90","13"
"2016","01","13","04","272.04","1006","54","12","270","40","13"
"2016","01","13","06","270.88","1008","45","6","280","1","1"
"2016","01","13","07","269.12","1009","45","11","270","20","2"
"2016","01","13","09","268.05","1012","49","10","260","1","1"
"2016","01","13","11","267.39","1014","53","7","250","1","1"
"2016","01","13","13","267.47","1015","45","8","250","20","2"
"2016","01","13","15","268.87","1017","45","9","260","20","2"
"2016","01","13","17","270.17","1016","33","11","290","20","2"
"2016","01","13","19","271.13","1015","30","9","280","40","3"
"2016","01","13","21","270.57","1015","36","7","270","40","3"
"2016","01","13","23","269.15","1016","41","7","270","75","4"
"2016","01","14","01","268.2","1017","41","4","260","90","4"
"2016","01","14","03","267.99","1017","45","4","250","90","4"
"2016","01","14","05","267.81","1016","45","5","260","90","4"
"2016","01","14","07","267.32","1015","38","5","270","90","4"
"2016","01","14","09","267.83","1015","41","3","270","90","4"
"2016","01","14","11","267.71","1015","57","3","260","90","13"
"2016","01","14","13","268.62","1015","58","3","220","90","13"
"2016","01","14","15","270.38","1015","39","3","240","75","4"
"2016","01","14","17","273.01","1014","37","6","240","75","4"
"2016","01","14","19","275.18","1013","44","7","270","75","4"
"2016","01","14","21","275.55","1013","47","5","260","75","4"
"2016","01","14","23","275.38","1015","47","2","320","75","4"
"2016","01","15","01","274.41","1015","51","2","235","75","4"
"2016","01","15","03","273.51","1015","59","1","30","75","4"
"2016","01","15","05","273.39","1015","64","1","40","75","4"
"2016","01","15","07","272.25","1014","100","2","360","40","3"
"2016","01","15","09","271.95","1014","100","2","20","75","4"
"2016","01","15","11","273.38","1015","69","1","30","90","4"
"2016","01","15","13","273.32","1015","74","2","20","75","4"
"2016","01","15","15","276.38","1013","69","2","40","75","50"
"2016","01","15","17","279.65","1012","56","2","187","90","4"
"2016","01","15","19","282.09","1009","73","2","30","90","4"
"2016","01","15","21","281.12","1006","66","2","70","90","50"
"2016","01","15","23","278.98","1008","76","2","182","90","50"
"2016","01","16","01","278.56","1006","66","2","197","90","4"
"2016","01","16","03","278.51","1003","75","3","0","90","50"
"2016","01","16","05","278.77","1000","75","1","170","90","50"
"2016","01","16","06","278.85","998","60","2","10","90","50"
"2016","01","16","07","278.75","998","87","8","50","90","50"
"2016","01","16","08","278.5","996","60","3","80","90","50"
"2016","01","16","10","278.48","994","93","4","30","90","50"
"2016","01","16","12","278.16","995","87","4","350","90","50"
"2016","01","16","13","278.42","997","60","2","320","90","50"
"2016","01","16","14","279.13","998","75","4","320","90","50"
"2016","01","16","16","280.22","999","87","6","280","90","4"
"2016","01","16","17","280.61","999","76","5","280","75","4"
"2016","01","16","18","281.89","1000","66","5","330","75","4"
"2016","01","16","19","283.17","999","50","7","280","75","4"
"2016","01","16","21","282.58","1002","50","8","280","75","4"
"2016","01","16","23","280.46","1005","97","5","300","90","4"
"2016","01","17","01","279.99","1007","52","4","270","75","4"
"2016","01","17","03","279.36","1007","56","5","270","75","4"
"2016","01","17","05","278.07","1008","60","4","270","75","4"
"2016","01","17","06","277.65","1009","64","1","310","90","4"
"2016","01","17","08","276.55","1011","60","3","312","90","4"
"2016","01","17","09","276.36","1011","47","2","310","75","4"
"2016","01","17","10","274.92","1011","51","4","320","75","4"
"2016","01","17","11","274.09","1011","55","4","330","75","4"
"2016","01","17","13","273.3","1012","55","3","10","75","4"
"2016","01","17","14","273.39","1011","100","4","350","1","1"
"2016","01","17","15","274.6","1013","55","4","20","90","4"
"2016","01","17","16","274.59","1011","51","2","50","75","4"
"2016","01","17","17","274.76","1011","55","4","20","90","4"
"2016","01","17","19","274.52","1009","59","2","80","90","13"
"2016","01","17","20","274.07","1009","86","1","14","90","13"
"2016","01","17","21","272.44","1007","97","4","360","90","50"
"2016","01","17","23","271.8","1007","92","1","30","75","50"
"2016","01","18","01","271.5","1007","86","3","280","75","50"
"2016","01","18","03","271.41","1006","86","4","360","90","50"
"2016","01","18","05","271.26","1006","86","2","260","90","50"
"2016","01","18","06","270.71","1005","92","2","240","40","50"
"2016","01","18","08","271.31","1005","86","4","250","20","2"
"2016","01","18","10","270.22","1007","54","7","270","20","13"
"2016","01","18","12","267.43","1009","73","8","320","90","50"
"2016","01","18","13","267.44","1010","79","4","320","75","50"
"2016","01","18","14","267.7","1011","49","8","300","20","2"
"2016","01","18","15","267.71","1011","41","7","300","1","1"
"2016","01","18","16","268.93","1011","49","10","280","20","2"
"2016","01","18","18","269.54","1011","38","8","290","1","1"
"2016","01","18","19","269.97","1011","36","10","290","75","4"
"2016","01","18","21","268.82","1012","38","9","290","40","3"
"2016","01","18","23","267.29","1014","41","8","280","20","2"
"2016","01","19","01","266.38","1015","48","8","270","20","2"
"2016","01","19","03","265.64","1016","44","8","270","1","1"
"2016","01","19","05","265.06","1016","48","8","260","1","1"
"2016","01","19","07","264.63","1017","48","9","250","1","1"
"2016","01","19","09","264.38","1017","52","8","260","1","1"
"2016","01","19","11","264.29","1017","52","6","260","1","1"
"2016","01","19","13","264.31","1018","56","7","270","20","2"
"2016","01","19","15","266.49","1018","44","10","280","20","2"
"2016","01","19","17","268.99","1017","35","9","290","20","2"
"2016","01","19","19","270.39","1016","36","10","310","20","2"
"2016","01","19","21","271.08","1017","30","10","310","40","3"
"2016","01","19","23","270.43","1018","30","6","290","40","3"
"2016","01","20","01","269.95","1020","42","6","290","1","1"
"2016","01","20","03","270.05","1020","45","6","280","20","2"
"2016","01","20","05","270.62","1021","50","7","300","20","2"
"2016","01","20","06","270.63","1021","50","7","300","20","2"
"2016","01","20","08","270.63","1022","54","3","310","20","2"
"2016","01","20","09","270.62","1021","50","4","320","1","1"
"2016","01","20","10","270.33","1023","63","4","290","20","2"
"2016","01","20","12","270.56","1023","58","2","290","20","2"
"2016","01","20","14","272.11","1024","96","3","330","75","4"
"2016","01","20","16","273.85","1023","47","6","310","75","4"
"2016","01","20","18","274.79","1021","43","4","340","75","4"
"2016","01","20","19","275.25","1020","40","4","290","75","4"
"2016","01","20","20","275.18","1020","40","2","300","75","4"
"2016","01","20","22","274.15","1019","43","4","270","75","4"
"2016","01","21","00","273.01","1019","50","3","310","90","4"
"2016","01","21","02","272.59","1019","50","3","320","90","4"
"2016","01","21","04","272.15","1019","100","3","330","90","4"
"2016","01","21","06","271.64","1019","54","2","330","90","4"
"2016","01","21","07","271.14","1019","54","4","340","90","4"
"2016","01","21","08","270.89","1019","58","4","330","90","4"
"2016","01","21","10","269.51","1019","58","3","320","90","4"
"2016","01","21","12","269.47","1021","58","5","320","20","2"
"2016","01","21","14","271.2","1021","50","5","330","20","2"
"2016","01","21","16","273.47","1022","37","7","310","20","2"
"2016","01","21","18","274.42","1021","40","5","320","40","3"
"2016","01","21","19","275","1020","34","5","310","75","4"
"2016","01","21","21","273.79","1021","37","8","330","75","4"
"2016","01","21","23","272.29","1022","99","6","310","75","4"
"2016","01","22","01","271.3","1024","46","5","320","40","3"
"2016","01","22","03","270.35","1024","46","6","320","40","3"
"2016","01","22","05","269.03","1025","38","7","330","20","2"
"2016","01","22","07","267.58","1025","45","5","340","20","2"
"2016","01","22","09","266.52","1025","53","4","330","40","50"
"2016","01","22","11","265.6","1026","53","3","330","40","3"
"2016","01","22","13","265.85","1026","53","3","360","75","4"
"2016","01","22","15","268.94","1027","38","3","10","75","4"
"2016","01","22","17","270.42","1025","33","6","360","90","50"
"2016","01","22","19","270.86","1023","33","3","30","90","4"
"2016","01","22","21","271.11","1022","39","3","30","90","13"
"2016","01","22","23","271.01","1022","39","5","20","90","4"
"2016","01","23","01","270.53","1022","39","5","20","90","13"
"2016","01","23","03","270.19","1021","63","5","20","90","13"
"2016","01","23","05","269.63","1019","85","5","30","90","50"
"2016","01","23","06","269.27","1018","73","5","40","90","50"
"2016","01","23","07","269.5","1016","79","11","60","90","50"
"2016","01","23","08","269.1","1015","85","8","40","90","50"
"2016","01","23","10","268.83","1011","79","5","20","90","50"
"2016","01","23","12","269.22","1008","92","13","50","90","50"
"2016","01","23","14","269.66","1007","86","13","40","90","50"
"2016","01","23","16","270.49","1005","79","7","20","90","50"
"2016","01","23","18","270.57","1022","63","1","0","90","50"
"2016","01","23","19","270.32","1004","100","9","20","90","50"
"2016","01","23","21","270.15","1004","100","12","10","90","50"
"2016","01","23","23","270.04","1005","85","7","10","90","50"
"2016","01","24","01","269.68","1006","79","6","10","90","50"
"2016","01","24","03","270.21","1004","86","9","10","90","50"
"2016","01","24","05","270.16","1007","68","6","360","90","50"
"2016","01","24","06","270.35","1007","54","5","360","90","50"
"2016","01","24","07","269.74","1008","58","8","360","90","50"
"2016","01","24","08","269.51","1008","53","10","360","75","50"
"2016","01","24","09","268.21","1009","57","5","350","40","3"
"2016","01","24","11","266.69","1012","57","3","350","20","13"
"2016","01","24","12","266.52","1012","48","2","340","1","13"
"2016","01","24","13","266.44","1014","61","4","350","20","13"
"2016","01","24","15","268.59","1015","57","2","340","20","13"
"2016","01","24","17","271.46","1015","42","5","300","20","50"
"2016","01","24","18","272.65","1015","100","6","320","20","2"
"2016","01","24","20","274.4","1015","40","4","300","75","4"
"2016","01","24","22","274","1016","43","3","300","75","50"
"2016","01","25","00","271.55","1017","46","2","300","40","3"
"2016","01","25","02","271.02","1019","50","2","290","75","4"
"2016","01","25","04","270.75","1020","58","2","260","75","50"
"2016","01","25","06","270.15","1020","67","2","308","90","50"
"2016","01","25","07","268.5","1021","63","2","240","40","50"
"2016","01","25","09","266.9","1022","73","1","307","20","2"
"2016","01","25","12","265.79","1024","78","1","303","1","1"
"2016","01","25","13","266.22","1025","73","1","20","40","3"
"2016","01","25","15","272.25","1026","55","1","322","75","4"
"2016","01","25","16","272.33","1026","43","1","322","1","1"
"2016","01","25","17","274.59","1027","51","1","237","75","4"
